id,name,a_column,b_column,c_column,d_column,e_column,f_column,g_column,h_column,i_column,j_column,k_column,l_column,m_column,n_column,o_column,p_column,q_column,r_column,s_column,t_column,u_column,v_column,tab_name,the_cell,project_id,year_1,year_2,year_3,year_4,year_5,year_6,year_7,year_8,year_9,year_10,year_11,year_12,year_3_thru_12,year_1_thru_12,w_column,x_column,y_column,z_column,aa_column,ab_column,short_term,total
1712850,Short-term,3.2.2,"The pavement exhibited minor linear type cracking due to wear and age along highly trafficked drive aisles at the main northern lot. To prevent further deterioration of asphalt, isolated crack sealing should be implemented to reinforced deteriorated areas.",Short-term (12-24 months),1000,LF,2,0,2000.0,,,,,,,,,,,,,,,Short-term cost input,4.0,246052,,,,,,,,,,,,,,,,,,,,,,2000.0
2005567,Long-term,3.2.2,Asphalt seal coat & striping,5,0,5,83300,SF,0.12,,Single-year event,0,0,,,,,,,,,,,,,567674,0.0,0.0,0.0,0.0,9996.0,0.0,0.0,0.0,0.0,9996.0,0.0,0.0,19992.0,19992.0,,,,,,pca_reserve_desc_50b,,19992.0
2019895,Long-term,3.2.2,Asphalt seal coat & striping,5,2,3,121000,SF,.25,,Single-year event,0,0,,,,,,,,,,,,,583582,0.0,0.0,30250.0,0.0,0.0,0.0,0.0,30250.0,0.0,0.0,0.0,0.0,60500.0,60500.0,,,,,,pca_reserve_desc_49b,,60500.0
1709326,Short-term,3.2.2,Linear cracking and “map” or “alligator” cracking were noted in various areas throughout the drive aisles along with areas of ponding. Repair of these areas is recommended.,Short-term (12-24 months),50000,SF,1,0,50000.0,,,,,,,,,,,,,,,Short-term cost input,4.0,246066,,,,,,,,,,,,,,,,,,,,,,50000.0
1999430,Long-term,6.5.5,"Apartment microwave, Replace",12,6,6,75,EA,200,,Rolling,0,0,,,,,,,,,,,,,567675,0.0,0.0,0.0,0.0,0.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,9800.0,9800.0,,,,,,pca_reserve_desc_43b,,9800.0
2019509,Short-term,7.0,"Provide one ADA-compliant van designated accessible parking space including correctly configured side access aisle, wheel stoppage, and signage ",Immediate (0-12 months),1,EA,1750,1750.0,0,,,,,,,,,,,,,,,,,583564,,,,,,,,,,,,,,,,,,,,7z_placeholder_cost,,1750.0
1709399,Long-term,3.2.2,Asphalt seal coat & striping,5,2,3,305000,SF,0.12,0.12,Single-year event,,,3,36600,,,,,,,,,Long-term cost input,6.0,246059,0.0,0.0,36600.0,0.0,0.0,0.0,0.0,36600.0,0.0,0.0,0.0,0.0,73200.0,73200.0,,,,,,,,73200.0
1709195,Long-term,5.2,"Split-system furnace/fan coil, Replace",25,15,10,2,EA,3500,,Spread,10,2,5,7000,,,,,,,,,Long-term cost input,29.0,246073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0,0.0,7000.0,7000.0,,,,,,,,7000.0
2020943,Long-term,5.2,"Split-system condenser, Replace",20,13,7,1,EA,3000,,Single-year event,0,0,,,,,,,,,,,,,583592,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,,,,,,pca_reserve_desc_24b,,3000.0
2020942,Long-term,5.2,"Split-system condenser, Replace",20,12,8,1,EA,3000,,Single-year event,0,0,,,,,,,,,,,,,583592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,3000.0,,,,,,pca_reserve_desc_24b,,3000.0
1711069,Long-term,5.4.1,"Elevator mechanical systems, Modernize",25,20,5,10,STOP,15000,,Single-year event,,,5,150000,,,,,,,,,Long-term cost input,84.0,246480,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,150000.0,,,,,,,,150000.0
2039269,Long-term,4.3.1,"Exterior cleaning, painting, sealing",8,6,2,118500,SF,1,,Spread,2,2,,,,,,,,,,,,,583604,0.0,59250.0,59250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59250.0,118500.0,,,,,,pca_reserve_desc_53b,,118500.0
2022113,Short-term,5.2,"The ICP brand unit appeared more than five years in age. However, the two remaining older Bryant brand, packaged units appeared to more than 20 years in age. Partner recommends replacement of the units in the coming year.",Immediate (0-12 months),6,TON,2700,16200.0,0,,,,,,,,,,,,,,,,,583593,,,,,,,,,,,,,,,,,,,,52c_uh_conddesc,,16200.0
2022434,Long-term,3.2.2,Asphalt seal coat & striping,5,0,5,90000,SF,.2,,Single-year event,0,0,,,,,,,,,,,,,583593,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,36000.0,36000.0,,,,,,pca_reserve_desc_50b,,36000.0
2021872,Long-term,5.1,"Central water heater, Replace",15,9,6,1,EA,1200,,Single-year event,0,0,,,,,,,,,,,,,583577,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1200.0,,,,,,pca_reserve_desc_22b,,1200.0
1709111,Long-term,4.4.1,Roof replacement - BUR,20,12,8,68000,SF,6,2.5,Single-year event,,,4,408000,,,,,,,,,Long-term cost input,18.0,246065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408000.0,0.0,0.0,0.0,0.0,408000.0,408000.0,,,,,,,,408000.0
1712407,Long-term,5.2,"Split-system furnace/fan coil, Replace",25,23,2,2,EA,"1,500.00",,Single-year event,0,0,5,3000,,,,,,,,,Long-term cost input,85.0,246064,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,,,,,,,,3000.0
2003798,Long-term,6.5.5,"Apartment oven/range, Replace",20,10,10,96,EA,350,,Rolling,0,0,,,,,,,,,,,,,567679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,1750.0,1750.0,5250.0,5250.0,,,,,,pca_reserve_desc_43b,,5250.0
2006302,Short-term,7.0,"Accessible Parking Spaces
Access aisles were not observed at the accessible parking spaces at the rear building elevation. Reconfiguration of the accessible space to include adequate striped access aisles is recommended.",Short-term (12-24 months),3,EA,250,0,750.0,,,,,,,,,,,,,,,,,567666,,,,,,,,,,,,,,,,,,,,7z_placeholder_cost,,750.0
1712616,Short-term,3.2.2,"Concrete linear cracking, and ""map"" cracking were noted throughout all vehicular access entries, the southwestern parking lot, along the parking areas and drive aisles west and north of Buildings B and C. Repair of the affected areas is recommended. ",Immediate (0-12 months),9000,SF,4,36000.0,0,,,,,,,,,,,,,,,Short-term cost input,4.0,246344,,,,,,,,,,,,,,,,,,,,,,36000.0
2018420,Short-term,3.2.2,"Damaged pavement consisting of linear cracking, alligator cracking, potholes, and surface raveling was present along the drive aisles. Sectional full-depth replacement and crack routing/sealing is recommended.",Short-term (12-24 months),600,SF,4.75,0,2850.0,,,,,,,,,,,,,,,,,583555,,,,,,,,,,,,,,,,,,,,322s_pavement_def,,2850.0
2023517,Short-term,4.4.1,"Section of the roof membrane was observed damaged and loose exposing roof structure at the northern perimeter of warehouse building. Replacement of damaged roof section, and reinstalling the roof coverage at damaged area is recommended.",Immediate (0-12 months),1,LS,10000,10000.0,0,,,,,,,,,,,,,,,,,583609,,,,,,,,,,,,,,,,,,,,441f_rfconddesc,,10000.0
2021428,Short-term,3.2.2,"Localized ""alligator"" cracking was observed at the service drive located near the building's southwest exterior elevation. Sectional asphalt pavement repairs are recommended. ",Short-term (12-24 months),1000,SF,2.5,0,2500.0,,,,,,,,,,,,,,,,,583590,,,,,,,,,,,,,,,,,,,,322s_pavement_def,,2500.0
2001224,Long-term,6.5.5,"Apartment dishwasher, Replace",12,10,2,180,EA,250,,Rolling,0,0,,,,,,,,,,,,,567664,0.0,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0,37500.0,41250.0,,,,,,pca_reserve_desc_43b,,41250.0
2019604,Long-term,5.2,"Split-system furnace/fan coil, Replace",25,15,10,20,TON,1500,,Single-year event,0,0,,,,,,,,,,,,,583564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,30000.0,30000.0,,,,,,pca_reserve_desc_24b,,30000.0
2006384,Long-term,6.1,"Multi-Family - Common area FF&E, Replace",10,5,5,1,EA,10000,,Single-year event,0,0,,,,,,,,,,,,,567666,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,,,,,,pca_reserve_desc_36b,,10000.0
1717572,Long-term,3.2.2,Asphalt seal coat & striping,5,3,2,55000,SF,0.12,,Single-year event,,,3,6600,,,,,,,,,Long-term cost input,6.0,246068,0.0,6600.0,0.0,0.0,0.0,0.0,6600.0,0.0,0.0,0.0,0.0,6600.0,13200.0,19800.0,,,,,,,,19800.0
2005579,Short-term,4.3.1,"Cleaning, Sealing of Facade
Mildew staining was observed on the north perimeter buildings on siding and windows. Cleaning of the façades and windows is recommended at this time, along with as-needed sealing and masonry pointing.",Short-term (12-24 months),120,UNIT,150,0,18000.0,,,,,,,,,,,,,,,,,567674,,,,,,,,,,,,,,,,,,,,describe_facade_issues_in_complete_sentences_43,,18000.0
2004596,Long-term,6.5.5,"Apartment oven/range, Replace",20,10,10,253,EA,400,,Rolling,0,0,,,,,,,,,,,,,567663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,5200.0,5200.0,15600.0,15600.0,,,,,,pca_reserve_desc_43b,,15600.0
2005382,Long-term,6.5.5,"Apartment refrigerator, Replace",15,5,10,102,Units,400,,Rolling,0,0,,,,,,,,,,,,,567665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,2800.0,2800.0,8400.0,8400.0,,,,,,pca_reserve_desc_43b,,8400.0
1708915,Long-term,3.2.2,Asphalt seal coat & striping,5,0,5,112000,SF,0.12,,Single-year event,0,0,3,13440,,,,,,,,,Long-term cost input,79.0,246024,0.0,0.0,0.0,0.0,13440.0,0.0,0.0,0.0,0.0,13440.0,0.0,0.0,26880.0,26880.0,,,,,,,,26880.0
2018126,Long-term,5.2,"HVAC package unit (RTU), Replace",20,10,10,250,TON,2700,,Spread,10,3,,,,,,,,,,,,,583584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225000.0,225000.0,225000.0,675000.0,675000.0,,,,,,pca_reserve_desc_25b,,675000.0
2027269,Short-term,5.1,The water heater is beyond EUL (over 15 years in age and original to construction in 1988). The water heater also lacked seismic strapping. Replacement of the water heater and installation of seismic strapping is recommended as an immediate need. ,Short-term (12-24 months),1,LS,6000,0,6000.0,,,,,,,,,,,,,,,,,583573,,,,,,,,,,,,,,,,,,,,51bb_whconddesc,,6000.0
2004750,Long-term,4.3.1,"Exterior cleaning, masonry pointing, sealing",8,3,5,85,Units,200,,Single-year event,0,0,,,,,,,,,,,,,567661,0.0,0.0,0.0,0.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,17000.0,,,,,,pca_reserve_desc_52b,,17000.0
1709107,Long-term,3.2.9,"Swimming pool liner, Resurface",12,6,6,2,EA,7500,,Single-year event,,,3,15000,,,,,,,,,Long-term cost input,9.0,246065,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,15000.0,,,,,,,,15000.0
2020163,Short-term,4.3.1,Damaged metal siding was observed adjacent to the loading docks at the rear of 101 Gordon Drive. Repair or replacement of the damaged metal siding sections is recommended at this time.,Short-term (12-24 months),1,LS,5000,0,5000.0,,,,,,,,,,,,,,,,,583599,,,,,,,,,,,,,,,,,,,,describe_facade_issues_in_complete_sentences_43,,5000.0
1708931,Long-term,4.3.1,"Exterior cleaning, painting, sealing",8,3,5,82000,SF,1,,Single-year event,,,4,82000,,,,,,,,,Long-term cost input,14.0,246061,0.0,0.0,0.0,0.0,82000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82000.0,82000.0,,,,,,,,82000.0
2001456,Short-term,7.0,"Addition of Van-Accessible Parking
The subject property does not provide van-accessible parking spaces at the Leasing Office. Installation of one van-accessible parking space with appropriate pole signage, markings, and access aisle at the leasing office is recommended.",Immediate (0-12 months),1,LS,350,350.0,0,,,,,,,,,,,,,,,,,567671,,,,,,,,,,,,,,,,,,,,7z_placeholder_cost,,350.0
2017931,Short-term,3.2.2,"Damaged pavement consisting of linear cracking, alligator cracking, potholes, and surface raveling was present at the drive aisles. Sectional full-depth replacement and crack routing/sealing is recommended.",Short-term (12-24 months),1,EA,5000,0,5000.0,,,,,,,,,,,,,,,,,583591,,,,,,,,,,,,,,,,,,,,322s_pavement_def,,5000.0
2021253,Short-term,4.3.3,Dock door repairs,Immediate (0-12 months),1,ALLOW,3200.00,3200.0,0,,,,,,,,,,,,,,,,,583566,,,,,,,,,,,,,,,,,,,,describe_door_issues_in_complete_sentences_43,,3200.0
1719376,Long-term,5.4.1,"Elevator cabs interiors, Replace",10,5,5,6,EA,10000,10000,Spread,5,3,5,60000,,,,,,,,,Long-term cost input,37.0,246039,0.0,0.0,0.0,0.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,,,,,,,,60000.0
2019008,Long-term,4.3.1,"Exterior cleaning, painting, sealing-Prod/warehouse",8,3,5,30800,SF,2,,Single-year event,0,0,,,,,,,,,,,,,583608,0.0,0.0,0.0,0.0,61600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61600.0,61600.0,,,,,,pca_reserve_desc_53b,,61600.0
2001096,Long-term,6.1,"Common area flooring, Replace",8,2,6,10000,SF,2,,Single-year event,0,0,,,,,,,,,,,,,567670,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,,,,,,pca_reserve_desc_36b,,20000.0
2021834,Short-term,3.2.10,"At the time of the site walk, the photovoltaic inverter periodically flashed the ""error"" message, indicating an issue with the system. Retaining a contractor to inspect and repair the system is recommended at this time.",Short-term (12-24 months),1,ALLOW,1000,0,1000.0,,,,,,,,,,,,,,,,,583580,,,,,,,,,,,,,,,,,,,,3210d_def,,1000.0
2024834,Short-term,7.0,Reconfiguration of the ADA-designated restroom doors is recommended to be compliant with required opening force.,Immediate (0-12 months),2,LS,250,500.0,0,,,,,,,,,,,,,,,,,583561,,,,,,,,,,,,,,,,,,,,7z_placeholder_cost,,500.0
2040508,Long-term,4.4.1,Roof replacement - BUR (North building),20,16,4,35950,SF,10,,Single-year event,0,0,,,,,,,,,,,,,583604,0.0,0.0,0.0,359500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359500.0,359500.0,,,,,,pca_reserve_desc_18b,,359500.0
2001043,Long-term,5.1,"Unit water heater, Replace",12,8,4,83,EA,1250,,Rolling,6,6,,,,,,,,,,,,,567663,0.0,0.0,0.0,8750.0,8750.0,8750.0,8750.0,8750.0,8750.0,8750.0,8750.0,8750.0,78750.0,78750.0,,,,,,pca_reserve_desc_22b,,78750.0
2018719,Long-term,4.3.3,Exterior Dock Door Replace,20,10,10,7,EA,3500,,Spread,10,5,,,,,,,,,,,,,583576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,4900.0,4900.0,14700.0,14700.0,,,,,,pca_reserve_desc_17b,,14700.0
2020117,Long-term,5.2,"HVAC package unit (RTU - 40 and 50 ton units), Replace",20,15,5,90,TON,2400,,Single-year event,0,0,,,,,,,,,,,,,583594,0.0,0.0,0.0,0.0,216000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216000.0,216000.0,,,,,,pca_reserve_desc_25b,,216000.0
1708977,Long-term,5.2,"HVAC package unit (RTU), Replace",20,15,5,67.5,TON,1200,,Single-year event,,,5,81000,,,,,,,,,Long-term cost input,27.0,246479,0.0,0.0,0.0,0.0,81000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81000.0,81000.0,,,,,,,,81000.0
1710994,Long-term,5.2,"Evaporative coolers, Replace",15,10,5,7,EA,1000,,Spread,3,5,5,7000,,,,,,,,,Long-term cost input,88.0,246380,0.0,0.0,1400.0,1400.0,1400.0,1400.0,1400.0,0.0,0.0,0.0,0.0,0.0,7000.0,7000.0,,,,,,,,7000.0
2019600,Short-term,3.2.3,"The concrete steps at the east warehouse exit door were observed to be spalled and deteriorated at the upper row of concrete masonry units (CMU). The damaged CMU should be removed and replaced at this time. In addition, the metal guardrail should be scraped, primed and repainted. ",Short-term (12-24 months),1,EA,3000,0,3000.0,,,,,,,,,,,,,,,,,583570,,,,,,,,,,,,,,,,,,,,323f_def_desc,,3000.0
2003796,Long-term,6.1,"Common area FF&E, Replace",15,6,9,1,EA,15000,,Single-year event,9,3,,,,,,,,,,,,,567668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,15000.0,15000.0,,,,,,pca_reserve_desc_36b,,15000.0
2003539,Long-term,3.2.9,Pool/spa filtration/circulation equipment replacement,10,5,5,1,EA,1750,,Single-year event,0,0,,,,,,,,,,,,,567669,0.0,0.0,0.0,0.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,1750.0,,,,,,pca_reserve_desc_9b,,1750.0
2021464,Short-term,4.3.1,Exterior sidewall sealants located along the building's southwest facade appeared to be deteriorated. Replacement of the exterior sidewall sealants at this location is recommended.,Short-term (12-24 months),1,Allowance,3000,0,3000.0,,,,,,,,,,,,,,,,,583590,,,,,,,,,,,,,,,,,,,,describe_facade_issues_in_complete_sentences_43,,3000.0
2020950,Long-term,3.2.2,Asphalt seal coat & striping,5,2,3,110000,SF,.20,,Single-year event,0,0,,,,,,,,,,,,,583600,0.0,0.0,22000.0,0.0,0.0,0.0,0.0,22000.0,0.0,0.0,0.0,0.0,44000.0,44000.0,,,,,,pca_reserve_desc_49b,,44000.0
2021522,Long-term,5.5.2,"Fire alarm panel, Replace",20,18,2,1,EA,15000,,Single-year event,0,0,,,,,,,,,,,,,583590,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,,,,,,pca_reserve_desc_34b,,15000.0
1719374,Long-term,4.3.1,"Exterior cleaning, masonry pointing, sealing",8,4,4,58000,SF,0.25,0.25,Single-year event,,,4,14500,,,,,,,,,Long-term cost input,16.0,246039,0.0,0.0,0.0,14500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14500.0,29000.0,29000.0,,,,,,,,29000.0
2004751,Long-term,4.4.1,Roof replacement - EPDM,20,14,6,5600,SF,3,,Single-year event,0,0,,,,,,,,,,,,,567661,0.0,0.0,0.0,0.0,0.0,16800.0,0.0,0.0,0.0,0.0,0.0,0.0,16800.0,16800.0,,,,,,pca_reserve_desc_18b,,16800.0
2003809,Short-term,7.0,"ADA Compliance
Verify cross-slope and amend designated parking stalls/declassify as such, or provide appropriate signage and markings accordingly; verify rear basement level entry compliance and provide directional signage/markings accordingly.",Short-term (12-24 months),3,EA,2500,0,7500.0,,,,,,,,,,,,,,,,,567668,,,,,,,,,,,,,,,,,,,,7z_placeholder_cost,,7500.0
1712854,Long-term,3.2.2,Asphalt seal coat & parking stall striping,5,0,5,190000,SF,0.12,,Single-year event,,,3,22800,,,,,,,,,Long-term cost input,6.0,246052,0.0,0.0,0.0,0.0,22800.0,0.0,0.0,0.0,0.0,22800.0,0.0,0.0,45600.0,45600.0,,,,,,,,45600.0
1709306,Short-term,5.5.2,Remove Trouble From Fire Panel,Immediate (0-12 months),1,EA,500,500.0,0,,,,,,,,,,,,,,,Short-term cost input,16.0,246083,,,,,,,,,,,,,,,,,,,,,,500.0
1709006,Short-term,4.4.2,Roof drainage components appeared to be in fair condition. Significant areas of standing water and staining were noted throughout the roof surface mostly on the southern portion of the building and along the eastern office entry. Areas of clogged roof drains were noted. Clearing of the roof drains is recommended. Additional re-sloping of roof areas to prevent further standing water is recommended.,Immediate (0-12 months),1,LS,12000,12000.0,0,,,,,,,,,,,,,,,Short-term cost input,7.0,246478,,,,,,,,,,,,,,,,,,,,,,12000.0
1709007,Long-term,3.2.2,Asphalt seal coat & striping,5,1,4,103000,SF,0.12,,Single-year event,,,3,12360,,,,,,,,,Long-term cost input,6.0,246478,0.0,0.0,0.0,12360.0,0.0,0.0,0.0,0.0,12360.0,0.0,0.0,0.0,24720.0,24720.0,,,,,,,,24720.0
2019624,Short-term,4.3.3,A roll-up overhead door at the north loading dock was observed to be inoperable due to impact damage. The dock seal provided was deteriorated with its foam core exposed. Repair or replacement of the dock door and deficient dock equipment is recommended. ,Immediate (0-12 months),1,EA,4000,4000.0,0,,,,,,,,,,,,,,,,,583602,,,,,,,,,,,,,,,,,,,,describe_door_issues_in_complete_sentences_43,,4000.0
1709079,Short-term,4.2,Roof framing deterioration was noted at the southwest corner of Building 2 below the area of ponding. Wood repairs are recommended.,Immediate (0-12 months),1,Allow,"2,500.00",2500.0,0,,,,,,,,,,,,,,,Short-term cost input,8.0,246041,,,,,,,,,,,,,,,,,,,,,,2500.0
1710956,Long-term,5.5.2,"Fire alarm panel, Replace",20,17,3,1,EA,10000,,Spread,3,1,5,10000,,,,,,,,,Long-term cost input,38.0,246476,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,,,,,,,,10000.0
2020746,Long-term,3.2.2,Asphalt seal coat & striping,5,0,5,50000,SF,0.2,,Single-year event,0,0,,,,,,,,,,,,,583565,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,20000.0,20000.0,,,,,,pca_reserve_desc_49b,,20000.0
1709401,Long-term,3.2.9,"Spa liner, Resurface",12,3,9,1,EA,3000,3000,Single-year event,,,3,3000,,,,,,,,,Long-term cost input,10.0,246059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,3000.0,3000.0,,,,,,,,3000.0
2019530,Long-term,5.1,"Central water heater, Replace",15,13,2,1,EA,1200,,Single-year event,0,0,,,,,,,,,,,,,583570,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,,,,,,pca_reserve_desc_22b,,1200.0
1710946,Short-term,3.2.2,Pavement markings and striping were weathered and faded and appeared to be in poor condition. Reapplication of markings and striping is recommened,Short-term (12-24 months),43500,SF,0.12,0,5220.0,,,,,,,,,,,,,,,Short-term cost input,4.0,246476,,,,,,,,,,,,,,,,,,,,,,5220.0
1709118,Short-term,5.1,One of the boilers was reported to be non-operational. The non-operational boiler was serviced by a boiler technician but reportedly with no success. The site contact reported that the two operational boilers provide ample hot water to the respective systems. Replacement of the non-operational boiler is recommended. ,Short-term (12-24 months),1,LS,15000,0,15000.0,,,,,,,,,,,,,,,Short-term cost input,9.0,246057,,,,,,,,,,,,,,,,,,,,,,15000.0
1712406,Long-term,5.2,"Split-system condenser, Replace",20,18,2,2,EA,"1,000.00",,Single-year event,0,0,5,2000,,,,,,,,,Long-term cost input,84.0,246064,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,,,,,,,,2000.0
1708970,Short-term,3.2.3,The pedestrian walkways appeared to be in good to fair overall condition. Two linear cracks were noted at the front entry sidewalk. Displacement was not observed. Crack sealing of the linear cracks is recommended as a part of routine property maintenance. ,Immediate (0-12 months),2,EA,0,0.0,0,,,,,,,,,,,,,,,Short-term cost input,5.0,246484,,,,,,,,,,,,,,,,,,,,,,0.0
2019515,Short-term,3.2.2,The concrete pavement adjacent to the north elevation chemical storage area was deteriorated and crumbling apart. Replacement of the deficient concrete is recommended. ,Immediate (0-12 months),1000,SF,10,10000.0,0,,,,,,,,,,,,,,,,,583602,,,,,,,,,,,,,,,,,,,,322a3_pave_conddesc,,10000.0
2021827,Short-term,4.4.1,Partner noted damaged BUR roofing along the east perimeter of the lower tier roof and evidence of exposed fiber substrate through the lower tier roof. Partner recommends replacement of the entire lower tier roof in the coming year. ,Immediate (0-12 months),5500,SF,15,82500.0,0,,,,,,,,,,,,,,,,,583593,,,,,,,,,,,,,,,,,,,,441f_rfconddesc,,82500.0
2024273,Short-term,4.3.2,Missing and broken windows were observed on the north side of Building 9. Replacement of the missing and broken windows is recommended. ,Immediate (0-12 months),6,EA,900,5400.0,0,,,,,,,,,,,,,,,,,583607,,,,,,,,,,,,,,,,,,,,describe_window_issues_in_complete_sentences_43,,5400.0
2018180,Long-term,5.1,"Water heater, Replace",15,6,9,1,EA,1200,,Single-year event,0,0,,,,,,,,,,,,,583578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,1200.0,1200.0,,,,,,pca_reserve_desc_22b,,1200.0
2001701,Long-term,6.1,"Common area flooring, Replace",15,5,10,6000,SF,2,,Single-year event,0,0,,,,,,,,,,,,,567672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,12000.0,12000.0,,,,,,pca_reserve_desc_36b,,12000.0
1999392,Short-term,3.2.2,"Concrete Pavement Repairs
Damaged concrete pavement consisting of cracking and spalling was present at various locations throughout. Sectional full-depth replacement and crack routing/sealing is recommended.",Short-term (12-24 months),3200,SF,12,0,38400.0,,,,,,,,,,,,,,,,,567672,,,,,,,,,,,,,,,,,,,,322s_pavement_def,,38400.0
2005426,Long-term,6.5.2,"Apartment vinyl, Replace",15,6,9,75,UNIT,600,,Rolling,0,0,,,,,,,,,,,,,567675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,3000.0,3000.0,12000.0,12000.0,,,,,,pca_reserve_desc_40b,,12000.0
2003654,Long-term,6.5.2,"Apartment vinyl, Replace",15,8,7,284,EA,200,,Rolling,0,0,,,,,,,,,,,,,567669,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,22800.0,22800.0,,,,,,pca_reserve_desc_40b,,22800.0
2021265,Long-term,5.2,"HVAC package unit (RTU), Replace",20,18,2,42,TON,2700,,Spread,2,4,,,,,,,,,,,,,583597,0.0,28350.0,28350.0,28350.0,28350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85050.0,113400.0,,,,,,pca_reserve_desc_25b,,113400.0
2020114,Long-term,5.2,"HVAC package unit (RTU), Replace",20,11,9,76,TON,2700,,Single-year event,0,0,,,,,,,,,,,,,583599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205200.0,0.0,0.0,0.0,205200.0,205200.0,,,,,,pca_reserve_desc_25b,,205200.0
2001455,Long-term,6.5.5,"Apartment refrigerator, Replace",15,9,6,90,EA,400,,Rolling,0,0,,,,,,,,,,,,,567671,0.0,0.0,0.0,0.0,0.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,16800.0,16800.0,,,,,,pca_reserve_desc_43b,,16800.0
2020632,Long-term,3.2.2,Asphalt seal coat & striping,5,3,2,50000,SF,.2,,Single-year event,0,0,,,,,,,,,,,,,583568,0.0,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,10000.0,20000.0,30000.0,,,,,,pca_reserve_desc_49b,,30000.0
1709099,Long-term,5.2,"Split-system condenser, Replace",20,15,5,12,TON,1200,,Spread,5,3,5,14400,,,,,,,,,Long-term cost input,28.0,246069,0.0,0.0,0.0,0.0,4800.0,4800.0,4800.0,0.0,0.0,0.0,0.0,0.0,14400.0,14400.0,,,,,,,,14400.0
